"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_PRECISION","NULLABLE","CONSTRAINT_NAME","COMMENTS"
"FD_B2E_UP_WHITE_LIST","BANK_HOLDER_NAME","VARCHAR2","","N","SYS_C00113202","持卡人姓名"
"FD_B2E_UP_WHITE_LIST","HOLDER_CARD_NO","VARCHAR2","","N","SYS_C00113203","银行账户(卡号)"
"FD_B2E_UP_WHITE_LIST","MAIN_BANK_CODE","VARCHAR2","","N","SYS_C00113204","开户行主行行号（网银互联用）"
"FD_B2E_UP_WHITE_LIST","BRANCH_BANK_CODE","VARCHAR2","","N","SYS_C00113205","开户行支行行号（大小额用）"
"FD_B2E_UP_WHITE_LIST","BANK_TYPE","NUMBER","3","N","SYS_C00113206","银行类型(民生银行，中信银行)"
"FD_B2E_UP_WHITE_LIST","RCV_CARD_TYPE","VARCHAR2","","N","SYS_C00113207","收款账户类型：1:对公；2:对私"
"FD_B2E_UP_WHITE_LIST","ACCOUNT_BANK_NAME","VARCHAR2","","N","SYS_C00113208","开户行名称(xxxx支行)"
"FD_B2E_UP_WHITE_LIST","PROVINCE_NO","VARCHAR2","","N","SYS_C00113209","账户省份编号"
"FD_B2E_UP_WHITE_LIST","CITY_NO","VARCHAR2","","N","SYS_C00113210","城市编号"
"FD_B2E_UP_WHITE_LIST","AREA_CODE","VARCHAR2","","Y","","收款行地区编号(?)"
"FD_B2E_UP_WHITE_LIST","AUDIT_STATUS","NUMBER","3","Y","","审核状态"
"FD_B2E_UP_WHITE_LIST","AUDIT_TIME","DATE","","Y","","审核时间"
"FD_B2E_UP_WHITE_LIST","SORT_ID","NUMBER","20","N","SYS_C00113211","白名单优先等级，越大越优先"
"SUP_BASE_PRO_UP_SCOPE","ID","NUMBER","20","N","PK_SUP_SCOPE_ID","限定编号"
"SUP_BASE_PRO_UP_SCOPE","ID","NUMBER","20","N","SYS_C00113888","限定编号"
"SUP_BASE_PRO_UP_SCOPE","PRO_UP_CHANNEL_NO","VARCHAR2","","N","SYS_C00113889","生产系统限定上游渠道"
"FD_TRADE_RV_APPLY","APPLY_ID","NUMBER","20","N","PK_RV_APPLY_ID","申请记录编号"
"FD_TRADE_RV_APPLY","APPLY_ID","NUMBER","20","N","SYS_C00113890","申请记录编号"
"FD_TRADE_RV_APPLY","CHANNEL_NO","VARCHAR2","","N","SYS_C00113891","渠道编号"
"FD_TRADE_RV_APPLY","ACCOUNT_ID","VARCHAR2","","N","SYS_C00113892","账户编号"
"FD_TRADE_RV_APPLY","CHANNEL_TYPE","NUMBER","3","N","SYS_C00113893","渠道类型，1上游，2下游"
"FD_TRADE_RV_APPLY","BUSINESS_TYPE","NUMBER","3","N","SYS_C00113894","业务类型"
"FD_TRADE_RV_APPLY","BILL_TYPE","NUMBER","3","N","SYS_C00113895","前后项信息"
"FD_TRADE_RV_APPLY","DIFFER_AMOUNT","NUMBER","20","N","SYS_C00113896","差异金额"
"FD_TRADE_RV_APPLY","DIFFER_REASON","VARCHAR2","","N","SYS_C00113897","差异原因"
"FD_TRADE_RV_APPLY","DIFFER_DETAIL","VARCHAR2","","Y","","差异详情"
"FD_TRADE_RV_APPLY","APPLY_TIME","DATE","","N","SYS_C00113898","申请时间"
"FD_TRADE_RV_APPLY","APPLY_USER","VARCHAR2","","N","SYS_C00113899","申请人"
"FD_TRADE_RV_APPLY","APPLY_STATUS","NUMBER","3","N","SYS_C00113900","申请所处状态 1提交申请，9作废，0处理完成"
"FD_TRADE_RV_APPLY","DEAL_RV_TYPE","NUMBER","3","Y","","处理平账类型，1交易平账，2余额平账"
"FD_TRADE_RV_APPLY","DEAL_BUSINESS_TYPE","NUMBER","3","Y","","处理业务类型"
"FD_TRADE_RV_APPLY","DEAL_BILL_TYPE","NUMBER","3","Y","","处理前后项信息"
"FD_TRADE_RV_APPLY","DEAL_TRADE_AMOUNT","NUMBER","20","Y","","处理平账交易金额"
"FD_TRADE_RV_APPLY","DEAL_REAL_AMOUNT","NUMBER","20","Y","","处理平账真实金额"
"FD_TRADE_RV_APPLY","DEAL_TIME","DATE","","Y","","处理时间"
"FD_TRADE_RV_APPLY","DEAL_USER","VARCHAR2","","Y","","处理人"
"FD_TRADE_RV_APPLY","DEAL_FLOW_ID","NUMBER","20","Y","","关联平账流水号"
"FD_TRADE_RV_APPLY","DEAL_MEMO","VARCHAR2","","Y","","处理备注"
"FD_B2E_UP_CHANNEL_CONFIG","TYPE_ID","NUMBER","20","N","SYS_C00113212","规则编号"
"FD_B2E_UP_CHANNEL_CONFIG","DATE_RANGE_TYPE","NUMBER","1","N","SYS_C00113213","时间范围类型0.高峰期，1正常时期"
"FD_B2E_UP_CHANNEL_CONFIG","UP_CHANNEL_NO","VARCHAR2","","N","SYS_C00113214","上游渠道"
"FD_B2E_UP_CHANNEL_CONFIG","AMOUNT_CALC_TYPE","VARCHAR2","","N","SYS_C00113215","转账计算方法"
"FD_B2E_UP_CHANNEL_CONFIG","CALC_TYPE_MEMO","VARCHAR2","","Y","","方法备注"
"FD_B2E_UP_CHANNEL_CONFIG","WARN_BALANCE","NUMBER","20","N","SYS_C00113216","预警余额"
"FD_B2E_UP_CHANNEL_CONFIG","MAX_CHANNEL_BALANCE","NUMBER","20","N","SYS_C00113217","最大渠道余额(加款后余额不能超过此余额)"
"FD_B2E_UP_CHANNEL_CONFIG","MIN_ADD_AMOUNT","NUMBER","20","N","SYS_C00113218","最小加款金额"
"FD_B2E_UP_CHANNEL_CONFIG","MAX_DAY_ADD_AMOUNT","NUMBER","20","N","SYS_C00113219","最大单日加款金额"
"FD_B2E_UP_CHANNEL_CONFIG","ADD_DURATION_HOUR","NUMBER","20","N","SYS_C00113220","加款金额能持续扣款的小时数"
"FD_B2E_UP_CHANNEL_CONFIG","AUDIT_STATUS","NUMBER","2","N","SYS_C00113221","审核状态"
"FD_B2E_UP_CHANNEL_CONFIG","CHANNEL_ACCOUNT_ID","NUMBER","20","N","SYS_C00113222","渠道账户"
"FD_B2E_UP_WHITE_LIST","COMPANY_BANK","VARCHAR2","","Y","","白名单支持的银行（建行/中信/民生）"
"FD_B2E_SYSTEM_LOG","ID","NUMBER","20","N","SYS_C00113223","主键"
"FD_B2E_SYSTEM_LOG","ID","NUMBER","20","N","PK_B2E_LOG_ID","主键"
"FD_B2E_SYSTEM_LOG","ACCOUNT_ID","NUMBER","20","N","SYS_C00113224","账户名称"
"FD_B2E_SYSTEM_LOG","ACCOUNT_NAME","VARCHAR2","","N","SYS_C00113225","账户名称"
"FD_B2E_SYSTEM_LOG","LAST_FAIL_TIME","DATE","","N","SYS_C00113226","上次执行失败时间"
"FD_B2E_SYSTEM_LOG","FAIL_REASON","VARCHAR2","","N","SYS_C00113227","失败原因"
"FD_SYSTEM_BUSINESS_MAP","ID","NUMBER","20","N","SYS_C00113228","主键"
"FD_SYSTEM_BUSINESS_MAP","ID","NUMBER","20","N","PK_SYSTEM_BUSINESS_MAP","主键"
"FD_SYSTEM_BUSINESS_MAP","SOURCE_SYSTEM_ID","NUMBER","20","N","SYS_C00113229","系统id"
"FD_SYSTEM_BUSINESS_MAP","OUTER_BUSINESS_TYPE","NUMBER","20","N","SYS_C00113230","外部系统业务类型编号"
"FD_SYSTEM_BUSINESS_MAP","LOCAL_BUSINESS_TYPE","NUMBER","20","N","SYS_C00113231","记账系统业务类型编号"
"FD_TRADE_ACTIVITY_MAIN","ID","NUMBER","20","N","PK_ACTIVITY_MIAN_ID","主键"
"FD_TRADE_ACTIVITY_MAIN","ID","NUMBER","20","N","SYS_C00113232","主键"
"FD_TRADE_ACTIVITY_MAIN","CHANNEL_NO","VARCHAR2","","N","SYS_C00113233","下游渠道编号"
