"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_PRECISION","NULLABLE","CONSTRAINT_NAME","COMMENTS","COMMENTS"
"OS_PAY_ACCOUNT_RATE","PAY_TYPE","VARCHAR2","","N","SYS_C00175814","支付类型 * 所有","支付账号费率"
"OS_PAY_ACCOUNT_RATE","SERVICE_MODE","NUMBER","","Y","","手续费模式: 1-下单时扣 2-完成时扣","支付账号费率"
"OS_PAY_ACCOUNT_RATE","SERVICE_RATE","NUMBER","15","N","SYS_C00175815","手续费率","支付账号费率"
"OS_PLAT_REPORT_CONFIG","RECORD_ID","NUMBER","","N","SYS_C00175819","记录编号","平台上报配置"
"OS_PLAT_REPORT_CONFIG","RECORD_ID","NUMBER","","N","PK_OS_PLAT_REPORT_CONFIG","记录编号","平台上报配置"
"OS_PLAT_REPORT_CONFIG","CHANNEL_NO","VARCHAR2","","N","SYS_C00175820","渠道编号","平台上报配置"
"OS_PLAT_REPORT_CONFIG","PRODUCT_NO","VARCHAR2","","N","SYS_C00175821","产品编号","平台上报配置"
"OS_PLAT_REPORT_CONFIG","PLAT_NO","VARCHAR2","","N","SYS_C00175822","平台编号","平台上报配置"
"OS_PLAT_REPORT_CONFIG","ACCOUNT_ID","NUMBER","","N","SYS_C00175823","账号编号","平台上报配置"
"OS_PLAT_REPORT_CONFIG","KEY_WORD","VARCHAR2","","Y","","关键字","平台上报配置"
"OS_PLAT_REPORT_CONFIG","REPORT_RATE","NUMBER","10","Y","","上报率","平台上报配置"
"OS_PLAT_REPORT_CONFIG","REPORT_COUNT","NUMBER","","Y","","上报计数","平台上报配置"
"OS_PLAT_REPORT_CONFIG","REPORT_TOTAL","NUMBER","","Y","","上报总数","平台上报配置"
"OS_PLAT_REPORT_CONFIG","STATUS","NUMBER","","N","SYS_C00175824","状态","平台上报配置"
